,ID,ID_ORIGINAL,Gender,Portuguese_Citizenship,Age,Frequent_Traveler,Cellphone_Usage,Household_Size,JournalReader,Satisfaction_Level,Occupation,Political_Participation,Social_Person,Area_Residence,Household_Income
6579,7579,466724,Male,No,38,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,7000
6580,7580,459400,Female,Yes,84,No,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,7000
6581,7581,459326,Male,Yes,35,No,High,5.0,0,1.0,Private company,Some involvement,No,City,8261
6582,7582,462933,Male,Yes,55,,High,5.0,1,2.0,Private company,No involvement,No,City,7000
6583,7583,459426,Male,No,23,No,High,4.0,0,1.0,,,No,City,8261
6584,7584,466861,Female,No,21,No,High,7.0,0,1.0,Private company,Some involvement,Yes,City,17088
6585,7585,461044,Male,No,21,No,High,5.0,0,1.0,Private company,Some involvement,Yes,Country-side,8261
6586,7586,461976,Female,Yes,37,Yes,Average,2.0,1,2.0,Private company,No involvement,Yes,City,13305
6587,7587,459887,Male,Yes,46,No,Average,2.0,1,3.0,Private company,Unknown,,,10783
6588,7588,465511,Male,Yes,31,Yes,Low,2.0,0,2.0,Private company,Unknown,No,City,7000
6589,7589,460065,Female,Yes,79,Yes,Average,2.0,1,4.0,Private company,Unknown,No,City,7000
6590,7590,465343,Female,Yes,43,Yes,Average,4.0,1,2.0,Private company,Strong involvement,No,City,8261
6591,7591,467644,Male,No,30,No,High,5.0,0,1.0,Government,Strong involvement,No,City,7000
6592,7592,462233,Male,No,19,No,High,7.0,0,1.0,Private company,Some involvement,Yes,Country-side,8261
6593,7593,462012,Female,No,25,No,Low,8.0,1,1.0,Private company,Some involvement,Yes,City,7000
6594,7594,464747,Female,Yes,69,No,Low,4.0,0,2.0,Private company,Strong involvement,Yes,Country-side,7000
6595,7595,464246,Female,Yes,59,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,7000
6596,7596,463094,Male,Yes,40,Yes,Low,3.0,0,2.0,Private company,Strong involvement,No,City,22132
6597,7597,467443,Male,No,32,No,High,4.0,0,1.0,Private company,Some involvement,Yes,City,15827
6598,7598,466800,Female,No,18,No,High,3.0,0,1.0,Private company,Some involvement,No,City,14566
6599,7599,464126,Female,No,55,Yes,Low,1.0,1,6.0,Student,Strong involvement,No,City,10783
6600,7600,463024,Male,No,35,Yes,High,1.0,0,4.0,Private company,Unknown,No,City,7000
6601,7601,461708,Male,Yes,84,No,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,7000
6602,7602,462961,Female,Yes,56,No,Average,5.0,1,2.0,Private company,Strong involvement,No,City,8261
6603,7603,463331,Female,Yes,45,Yes,Low,3.0,1,2.0,Private company,Unknown,No,City,7000
6604,7604,467095,Male,Yes,41,No,Average,2.0,1,3.0,Private company,Strong involvement,Yes,City,7000
6605,7605,459112,Female,Yes,72,Yes,High,,1,,Self-employed,Strong involvement,,,8261
6606,7606,463222,Female,No,36,Yes,High,,0,,Private company,Some involvement,No,City,9522
6607,7607,459352,Male,Yes,38,Yes,Average,4.0,1,1.0,Government,Strong involvement,Yes,City,12044
6608,7608,466010,Female,Yes,69,No,High,1.0,0,7.0,Government,Strong involvement,Yes,City,7000
6609,7609,466344,Male,No,43,Yes,High,2.0,0,3.0,Private company,No involvement,Yes,City,7000
6610,7610,467625,Female,Yes,40,Yes,Low,2.0,0,2.0,Private company,Unknown,No,City,7000
6611,7611,465346,Female,No,37,Yes,High,3.0,0,2.0,Student,Strong involvement,No,City,8261
6612,7612,459881,Male,No,25,Yes,High,4.0,0,1.0,Private company,Some involvement,No,City,17088
6613,7613,459432,Male,Yes,84,Yes,High,3.0,0,3.0,Self-employed,Strong involvement,No,City,7000
6614,7614,465488,Male,No,18,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
6615,7615,464972,Male,Yes,67,No,Average,9.0,0,1.0,Self-employed,Strong involvement,Yes,Country-side,7000
6616,7616,462448,Male,No,19,No,High,3.0,0,1.0,Private company,Some involvement,No,City,7000
6617,7617,463160,Female,No,48,No,Low,1.0,1,5.0,Private company,No involvement,No,City,7000
6618,7618,465582,Male,,40,Yes,High,1.0,0,4.0,Private company,Unknown,Yes,City,8261
6619,7619,464884,Male,Yes,41,Yes,High,2.0,0,3.0,Private company,Unknown,Yes,Country-side,8261
6620,7620,462264,Male,Yes,45,Yes,Average,4.0,1,2.0,Private company,No involvement,No,City,7000
6621,7621,463846,Female,Yes,45,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,12044
6622,7622,460381,Male,No,28,Yes,High,2.0,0,2.0,Private company,Unknown,No,City,23393
6623,7623,466402,Male,Yes,40,Yes,Average,4.0,1,1.0,Private company,Unknown,No,City,7000
6624,7624,460248,Female,No,33,Yes,High,2.0,0,2.0,Private company,Some involvement,No,City,15827
6625,7625,462742,Male,No,18,No,High,3.0,0,1.0,Private company,Some involvement,Yes,City,7000
6626,7626,465669,Female,Yes,37,No,Low,4.0,0,1.0,Private company,No involvement,Yes,Country-side,9522
6627,7627,465997,Female,No,33,No,High,3.0,0,2.0,Government,Strong involvement,No,City,8261
6628,7628,467551,Female,Yes,89,No,High,2.0,1,5.0,Self-employed,Strong involvement,No,City,7000
6629,7629,462137,Male,No,28,Yes,High,1.0,0,3.0,Government,Strong involvement,No,City,8261
6630,7630,467314,Male,Yes,43,No,Average,2.0,1,3.0,Private company,Unknown,No,City,7000
6631,7631,459865,Male,Yes,47,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,7000
6632,7632,461310,Male,No,20,No,Low,5.0,1,1.0,Student,Strong involvement,No,City,7000
6633,7633,461137,Male,Yes,60,Yes,High,4.0,0,2.0,Private company,No involvement,No,City,7000
6634,7634,460982,Male,Yes,77,No,Average,2.0,0,4.0,Self-employed,Strong involvement,No,City,8261
6635,7635,464115,Female,No,38,Yes,High,3.0,0,2.0,Private company,Strong involvement,No,City,7000
6636,7636,462430,Male,Yes,42,Yes,High,3.0,1,2.0,Public company,Strong involvement,No,City,8261
6637,7637,464982,Male,Yes,71,Yes,High,4.0,1,2.0,Public company,Strong involvement,No,City,8261
6638,7638,459667,Female,Yes,50,Yes,High,6.0,1,1.0,Private company,Some involvement,Yes,City,8261
6639,7639,459824,Male,No,38,Yes,High,1.0,0,4.0,Private company,No involvement,No,City,17088
6640,7640,465625,Male,No,42,Yes,Low,2.0,1,3.0,Private company,Unknown,No,City,20871
6641,7641,463631,Male,No,25,No,High,5.0,0,1.0,Private company,Some involvement,Yes,City,7000
6642,7642,463494,Male,Yes,47,,Low,4.0,0,2.0,Private company,Some involvement,No,City,7000
6643,7643,463721,Female,No,31,Yes,Low,4.0,1,1.0,Private company,Some involvement,Yes,City,8261
6644,7644,464375,Female,Yes,63,Yes,Low,2.0,1,4.0,Private company,Unknown,No,City,8261
6645,7645,463610,Female,Yes,31,Yes,Low,2.0,0,2.0,Private company,Unknown,No,City,7000
6646,7646,467832,Female,No,20,No,High,,0,,Private company,Some involvement,,,12044
6647,7647,466066,Female,No,73,Yes,Low,1.0,1,8.0,Private company,Unknown,No,City,7000
6648,7648,464093,Female,No,25,No,High,,0,,Private company,Strong involvement,Yes,City,8261
6649,7649,465423,Male,Yes,51,Yes,Average,4.0,1,2.0,Private company,No involvement,Yes,City,7000
6650,7650,461637,Male,Yes,51,Yes,Low,2.0,1,3.0,Private company,Unknown,Yes,City,8261
6651,7651,459771,Female,,30,Yes,High,3.0,0,1.0,Government,Strong involvement,Yes,City,7000
6652,7652,464174,Female,No,43,Yes,High,4.0,0,2.0,Private company,Strong involvement,No,City,7000
6653,7653,464178,Male,No,29,Yes,High,3.0,0,1.0,Government,Strong involvement,Yes,Country-side,10783
6654,7654,461256,Male,No,33,No,Low,4.0,1,1.0,Government,Strong involvement,Yes,Country-side,8261
6655,7655,460559,Female,No,49,Yes,High,1.0,0,5.0,Private company,Some involvement,Yes,City,17088
6656,7656,461875,Male,No,33,No,Low,3.0,1,2.0,Government,Strong involvement,No,City,7000
6657,7657,462362,Male,Yes,63,Yes,Average,4.0,1,2.0,Private company,No involvement,No,City,7000
6658,7658,459846,Female,Yes,50,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
6659,7659,465814,Female,Yes,50,No,Average,5.0,1,1.0,Private company,Unknown,Yes,Country-side,7000
6660,7660,460241,Male,Yes,40,Yes,Average,2.0,1,2.0,Private company,Unknown,No,City,17088
6661,7661,463531,Male,No,32,Yes,High,4.0,0,1.0,Government,Strong involvement,No,City,7000
6662,7662,464104,Male,Yes,62,No,Average,3.0,1,3.0,Private company,Unknown,No,City,7000
6663,7663,461720,Female,No,51,Yes,Low,1.0,1,6.0,Private company,Unknown,Yes,Country-side,8261
6664,7664,459871,Female,Yes,78,No,Low,2.0,0,4.0,Private company,No involvement,No,City,10783
6665,7665,460856,Male,Yes,42,Yes,Average,3.0,1,2.0,Private company,Unknown,Yes,City,7000
6666,7666,466280,Male,No,33,No,Low,2.0,1,2.0,Government,Strong involvement,Yes,City,8261
6667,7667,460461,Female,Yes,26,No,Low,2.0,0,2.0,Nothing,Strong involvement,Yes,City,18349
6668,7668,463679,Male,No,31,No,High,8.0,0,1.0,Private company,Some involvement,Yes,Country-side,7000
6669,7669,459535,Male,Yes,50,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,17088
6670,7670,461361,Female,No,31,Yes,High,7.0,0,1.0,Private company,Some involvement,Yes,City,18349
6671,7671,460346,Female,Yes,40,Yes,Average,,1,,Private company,Unknown,No,City,22132
6672,7672,462087,Female,No,31,Yes,High,3.0,0,2.0,Private company,Some involvement,Yes,City,18349
6673,7673,460123,Female,Yes,33,Yes,High,2.0,0,2.0,Private company,Strong involvement,No,City,18349
6674,7674,460396,Female,Yes,41,Yes,High,1.0,0,5.0,Private company,No involvement,Yes,City,18349
6675,7675,459023,Female,No,18,No,High,5.0,0,1.0,Private company,Some involvement,No,City,7000
6676,7676,465461,Male,Yes,72,No,Average,3.0,1,3.0,Private company,No involvement,No,City,8261
6677,7677,467089,Male,Yes,69,No,Average,3.0,1,3.0,Private company,Unknown,No,City,7000
6678,7678,467149,Male,Yes,43,Yes,Low,3.0,0,2.0,Private company,Unknown,No,City,18349
6679,7679,464615,Male,Yes,35,Yes,High,2.0,0,2.0,Private company,Unknown,No,City,15827
6680,7680,459903,Male,Yes,27,Yes,Low,4.0,1,1.0,Private company,No involvement,No,City,18349
6681,7681,462322,Female,No,49,Yes,Low,2.0,1,3.0,Private company,Unknown,Yes,City,8261
6682,7682,463104,Female,Yes,47,No,High,1.0,0,5.0,Self-employed,Strong involvement,No,City,7000
6683,7683,461952,Female,Yes,19,No,Average,2.0,0,1.0,Private company,Unknown,Yes,Country-side,7000
6684,7684,462804,Male,Yes,39,No,Average,3.0,0,2.0,Public company,Strong involvement,Yes,Country-side,13305
6685,7685,466914,Male,Yes,81,Yes,High,1.0,0,9.0,Private company,No involvement,No,City,8261
6686,7686,466371,Male,No,19,No,High,4.0,0,1.0,Private company,Some involvement,Yes,City,8261
6687,7687,463156,Female,Yes,79,No,Average,2.0,0,4.0,Self-employed,Strong involvement,No,City,7000
6688,7688,465475,Female,Yes,36,Yes,Average,3.0,1,2.0,Private company,No involvement,No,City,7000
6689,7689,459104,Male,No,22,No,High,,0,,Private company,Some involvement,No,City,7000
6690,7690,460676,Female,Yes,51,Yes,Low,1.0,0,6.0,Student,Strong involvement,Yes,City,18349
6691,7691,464672,Male,No,19,No,High,6.0,0,1.0,Private company,No involvement,Yes,Country-side,7000
6692,7692,463083,Male,No,30,Yes,High,3.0,0,1.0,Private company,Unknown,No,City,15827
6693,7693,463423,Male,Yes,63,No,Average,3.0,1,3.0,Public company,Strong involvement,No,City,7000
6694,7694,461750,Male,No,52,No,Low,1.0,1,6.0,Private company,Unknown,No,City,13305
6695,7695,461308,Male,No,18,No,High,2.0,0,1.0,Private company,Some involvement,No,City,7000
6696,7696,461499,Female,Yes,25,No,Low,2.0,0,2.0,Private company,Strong involvement,Yes,Country-side,7000
6697,7697,465066,Male,Yes,47,Yes,High,4.0,1,2.0,Public company,Strong involvement,No,City,15827
6698,7698,466695,Female,Yes,31,Yes,High,1.0,0,4.0,Private company,No involvement,No,City,8261
6699,7699,464822,Male,Yes,37,No,Low,3.0,0,2.0,Private company,No involvement,Yes,Country-side,7000
6700,7700,464940,Female,Yes,30,No,High,2.0,0,2.0,Private company,Strong involvement,Yes,Country-side,8261
6701,7701,464022,Female,No,22,No,High,3.0,0,1.0,Private company,Some involvement,No,City,7000
6702,7702,467885,Female,No,43,Yes,High,,0,,Government,Strong involvement,Yes,Country-side,7000
6703,7703,464072,Male,Yes,49,Yes,High,2.0,0,3.0,Public company,Strong involvement,No,City,8261
6704,7704,460694,Female,Yes,53,No,High,1.0,0,6.0,Private company,Strong involvement,No,City,10783
6705,7705,465676,Female,Yes,51,Yes,Average,2.0,1,3.0,Private company,No involvement,Yes,Country-side,7000
6706,7706,464340,Male,Yes,67,Yes,High,2.0,1,4.0,Private company,Unknown,No,City,8261
6707,7707,460542,Female,Yes,81,No,Low,,1,,Self-employed,Strong involvement,Yes,City,8261
6708,7708,460745,Male,Yes,78,No,Average,2.0,0,4.0,Self-employed,Strong involvement,No,City,8261
6709,7709,464193,Female,Yes,36,Yes,Low,2.0,1,2.0,Government,Strong involvement,No,City,23393
6710,7710,461681,Male,No,31,Yes,High,3.0,0,2.0,Private company,Some involvement,Yes,City,18349
6711,7711,462582,Male,No,20,No,High,4.0,0,1.0,Private company,Some involvement,Yes,Country-side,7000
6712,7712,464583,Female,No,37,Yes,High,,0,,Private company,Strong involvement,No,City,15827
6713,7713,459840,Male,Yes,60,Yes,Low,1.0,1,6.0,Private company,Unknown,No,City,8261
6714,7714,460335,Female,No,63,Yes,Low,2.0,1,4.0,Government,Strong involvement,No,City,7000
6715,7715,465529,Female,No,33,No,High,4.0,0,1.0,Government,Strong involvement,No,City,7000
6716,7716,467736,Female,Yes,79,Yes,High,,1,,Self-employed,Strong involvement,No,City,12044
6717,7717,463249,Male,No,28,No,High,2.0,0,2.0,Private company,No involvement,Yes,City,8261
6718,7718,462275,Male,Yes,42,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,8261
6719,7719,467091,Female,No,42,Yes,High,3.0,0,2.0,Private company,No involvement,No,City,8261
6720,7720,466573,Female,No,37,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,13305
6721,7721,459845,Male,Yes,66,Yes,High,1.0,0,7.0,Private company,Some involvement,Yes,Country-side,7000
6722,7722,460154,Male,No,29,Yes,Low,4.0,1,1.0,Private company,No involvement,No,City,17088
6723,7723,462908,Male,Yes,27,No,Average,3.0,0,1.0,Public company,Strong involvement,No,City,19610
6724,7724,460413,Female,No,39,Yes,Low,1.0,1,4.0,Private company,Unknown,No,City,15827
6725,7725,466804,Female,,40,Yes,High,1.0,0,4.0,Nothing,Strong involvement,Yes,City,12044
6726,7726,464314,Male,Yes,68,No,High,2.0,0,4.0,Self-employed,Strong involvement,No,City,7000
6727,7727,460481,Male,No,25,Yes,Low,2.0,1,2.0,Private company,No involvement,Yes,City,8261
6728,7728,467415,Female,No,31,Yes,High,1.0,0,4.0,Private company,Some involvement,No,City,8261
6729,7729,460046,Female,Yes,49,Yes,Low,2.0,1,3.0,Private company,Unknown,No,City,10783
6730,7730,461577,Female,Yes,50,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
6731,7731,464413,Female,Yes,36,Yes,Low,1.0,1,4.0,Private company,Strong involvement,Yes,City,7000
6732,7732,461876,Male,No,32,Yes,High,2.0,0,2.0,Private company,No involvement,No,City,18349
6733,7733,465800,Male,No,25,No,Low,3.0,1,1.0,Private company,Some involvement,No,City,8261
6734,7734,464186,Female,Yes,39,Yes,Average,2.0,1,2.0,Private company,Unknown,No,City,13305
6735,7735,463080,Male,No,32,No,High,4.0,0,1.0,Private company,Unknown,Yes,City,7000
6736,7736,461923,Female,Yes,42,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,9522
6737,7737,461155,Female,Yes,51,Yes,Low,2.0,1,3.0,Private company,Unknown,Yes,City,10783
6738,7738,465094,Male,Yes,61,No,High,2.0,1,4.0,Private company,Unknown,No,City,8261
6739,7739,464490,Male,Yes,85,Yes,Average,4.0,0,3.0,Private company,Unknown,No,City,8261
6740,7740,459710,Male,Yes,61,Yes,Low,1.0,1,7.0,Private company,Unknown,No,City,7000
6741,7741,462523,Male,Yes,57,No,Low,3.0,1,2.0,Government,Strong involvement,Yes,Country-side,12044
6742,7742,460086,Male,Yes,50,No,Average,3.0,1,2.0,Private company,Unknown,No,City,8261
6743,7743,466426,Female,No,25,Yes,High,2.0,0,2.0,Private company,Strong involvement,Yes,City,7000
6744,7744,464963,Female,Yes,47,Yes,Low,2.0,1,3.0,Private company,No involvement,Yes,Country-side,8261
6745,7745,466520,Male,,61,,Average,2.0,1,4.0,Private company,Strong involvement,Yes,City,9522
6746,7746,460327,Female,No,42,Yes,Low,1.0,1,5.0,Private company,Unknown,No,City,22132
6747,7747,466889,Male,Yes,50,Yes,High,4.0,1,2.0,Public company,Strong involvement,No,City,7000
6748,7748,466959,Male,Yes,25,Yes,High,4.0,0,1.0,Private company,Unknown,No,City,17088
6749,7749,464097,Male,Yes,35,Yes,Average,2.0,0,2.0,Government,Strong involvement,No,City,13305
6750,7750,465118,Female,Yes,51,Yes,Average,6.0,1,1.0,Private company,Unknown,No,City,8261
6751,7751,465226,Male,Yes,37,No,High,3.0,0,2.0,Private company,No involvement,No,City,9522
6752,7752,461640,Male,Yes,52,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,8261
6753,7753,465999,Female,Yes,32,No,High,1.0,0,4.0,,,No,City,17088
6754,7754,462099,Female,Yes,47,Yes,Average,5.0,1,1.0,Government,Strong involvement,Yes,City,7000
6755,7755,461476,Male,Yes,53,Yes,Average,4.0,1,2.0,Private company,Unknown,Yes,City,8261
6756,7756,461693,Female,Yes,36,Yes,Average,4.0,1,1.0,Private company,Unknown,No,City,8261
6757,7757,459445,Female,Yes,35,Yes,Average,3.0,1,2.0,Private company,Unknown,No,City,7000
6758,7758,459725,Female,Yes,35,Yes,Low,2.0,1,2.0,Private company,Unknown,No,City,8261
6759,7759,467156,Male,Yes,37,Yes,Low,1.0,1,4.0,Private company,Unknown,No,City,14566
6760,7760,459787,Male,Yes,71,No,High,1.0,0,8.0,Self-employed,Strong involvement,No,City,7000
6761,7761,461801,Female,No,27,No,High,3.0,0,1.0,Private company,Some involvement,No,City,7000
6762,7762,463902,Female,Yes,41,Yes,Average,4.0,1,2.0,Private company,No involvement,No,City,7000
6763,7763,466327,Male,Yes,31,Yes,Low,3.0,0,2.0,Private company,No involvement,Yes,City,13305
6764,7764,463569,Female,Yes,59,No,Low,4.0,0,2.0,Student,Strong involvement,Yes,City,8261
6765,7765,461715,Male,No,43,Yes,High,5.0,0,1.0,Private company,No involvement,Yes,City,7000
6766,7766,459204,Female,Yes,35,Yes,Average,2.0,1,2.0,Private company,Strong involvement,No,City,7000
6767,7767,463486,Male,Yes,43,No,Average,8.0,0,1.0,Public company,Strong involvement,Yes,Country-side,7000
6768,7768,462455,Male,No,20,No,High,5.0,0,1.0,Private company,Some involvement,Yes,City,8261
6769,7769,466454,Male,No,33,Yes,High,1.0,0,4.0,Private company,No involvement,No,City,8261
6770,7770,461800,Female,No,36,Yes,Low,1.0,1,4.0,Government,Strong involvement,Yes,City,12044
6771,7771,467436,Male,Yes,51,Yes,Average,4.0,1,2.0,Private company,Unknown,No,City,13305
6772,7772,466802,Female,,43,Yes,High,1.0,0,5.0,Private company,Strong involvement,No,City,8261
6773,7773,465311,Male,No,20,No,High,4.0,0,1.0,Private company,Some involvement,No,City,7000
6774,7774,462342,Female,Yes,71,Yes,High,2.0,1,4.0,Self-employed,Strong involvement,No,City,17088
6775,7775,465925,Male,No,26,Yes,High,1.0,0,3.0,Private company,Some involvement,No,City,8261
6776,7776,460109,Male,Yes,46,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,17088
6777,7777,463312,Male,Yes,40,No,High,1.0,0,4.0,Private company,Strong involvement,Yes,City,10783
6778,7778,466120,Female,Yes,37,No,High,4.0,0,1.0,Student,Strong involvement,No,City,7000
6779,7779,465995,Male,No,27,No,High,3.0,0,1.0,Private company,No involvement,Yes,City,7000
6780,7780,467688,Female,Yes,47,Yes,Average,2.0,1,3.0,Private company,Strong involvement,No,City,7000
6781,7781,460651,Male,No,32,No,High,,0,,Nothing,Strong involvement,Yes,Country-side,17088
6782,7782,465355,Female,Yes,47,Yes,Average,2.0,1,3.0,Private company,Unknown,No,City,15827
6783,7783,464952,Female,Yes,70,No,Average,2.0,1,4.0,Private company,Strong involvement,Yes,Country-side,7000
6784,7784,465974,Male,Yes,52,Yes,High,4.0,1,2.0,Public company,Strong involvement,Yes,Country-side,15827
6785,7785,460324,Female,No,33,Yes,High,2.0,0,2.0,Private company,No involvement,No,City,22132
6786,7786,464670,Male,Yes,42,No,Average,4.0,1,2.0,Private company,No involvement,Yes,Country-side,7000
6787,7787,465765,Male,Yes,52,No,Average,2.0,1,3.0,Private company,No involvement,Yes,Country-side,7000
